Temp01,Hum01,Mean_Phosphorous,Mean_Nitrogen,Mean_Potassium,Mean_Moisture
31.9,98.0,173.5,161.5,172.5,1.0
31.9,96.0,132.0,160.5,167.5,1.0
31.9,98.0,174.5,158.5,167.5,1.0
31.9,97.0,182.5,168.0,178.5,1.0
31.9,96.0,148.5,141.0,139.5,1.0
31.9,98.0,162.5,162.0,148.5,1.0
31.9,93.0,142.5,165.0,152.0,1.0
31.9,94.0,178.5,160.0,168.5,1.0
31.9,94.0,138.0,159.0,157.5,1.0
31.9,94.0,177.0,160.5,184.0,1.0
31.9,94.0,180.0,165.0,175.0,1.0
31.9,93.0,170.5,166.5,171.0,1.0
31.9,94.0,152.0,161.0,167.5,1.0
31.9,97.0,174.5,166.0,135.5,1.0
31.9,96.0,137.0,161.5,151.5,1.0
31.9,95.0,155.5,156.0,172.5,1.0
31.9,99.0,163.0,165.0,152.5,1.0
31.9,93.0,176.5,166.5,154.0,1.0
31.9,99.0,181.5,179.0,142.0,1.0
31.9,93.0,175.0,152.5,153.0,1.0
31.9,93.0,162.5,159.5,140.0,1.0
31.9,96.0,149.5,158.0,160.5,1.0
31.9,96.0,172.5,169.0,173.0,1.0
31.9,93.0,148.5,171.0,160.5,1.0
31.9,94.0,162.5,161.5,146.0,1.0
31.9,94.0,178.5,153.5,168.0,1.0
31.9,98.0,175.875,155.9375,169.5625,1.0
31.9,94.0,173.25,158.375,171.125,1.0
31.9,97.0,170.625,160.8125,172.6875,1.0
31.9,95.0,168.0,163.25,174.25,1.0
31.9,95.0,165.375,165.6875,175.8125,1.0
31.9,95.0,162.75,168.125,177.375,1.0
31.9,94.0,160.125,170.5625,178.9375,1.0
31.9,97.0,157.5,173.0,180.5,1.0
31.9,96.0,144.0,146.5,159.0,1.0
31.9,99.0,161.0,149.5,138.0,1.0
31.9,95.0,151.5,150.5,166.5,1.0
31.9,99.0,166.5,135.0,165.5,1.0
31.9,94.0,150.0,157.0,159.0,1.0
31.9,95.0,146.5,163.0,175.5,1.0
31.9,97.0,145.0,167.5,181.0,1.0
31.9,99.0,160.5,167.5,177.5,1.0
31.9,95.0,150.5,157.0,146.5,1.0
32.4,97.0,187.5,160.5,146.5,1.0
32.4,99.0,144.0,170.5,175.0,1.0
32.4,95.0,172.5,140.0,170.5,1.0
32.4,95.0,167.0,161.5,164.5,1.0
32.4,94.0,175.0,182.0,179.0,1.0
32.4,94.0,160.5,160.5,161.0,1.0
32.4,97.0,133.5,151.0,137.5,1.0
32.4,97.0,179.0,154.5,164.0,1.0
32.4,93.0,165.5,168.0,177.0,1.0
32.4,95.0,149.0,145.0,150.0,1.0
32.4,93.0,157.0,153.0,163.0,1.0
32.4,97.0,149.0,153.5,176.5,1.0
32.4,99.0,163.0,138.5,174.5,1.0
32.4,93.0,153.0,171.5,179.0,1.0
32.4,93.0,181.0,138.5,160.0,1.0
32.4,96.0,162.0,147.0,135.0,1.0
32.4,95.0,149.0,160.0,148.5,1.0
32.4,99.0,150.5,164.5,171.0,1.0
32.4,95.0,163.5,167.0,156.0,1.0
32.4,94.0,144.0,152.5,166.0,1.0
32.4,94.0,184.5,146.0,180.0,1.0
32.4,96.0,154.5,164.0,155.5,1.0
32.4,93.0,176.5,162.5,144.0,1.0
32.4,99.0,147.5,154.5,156.5,1.0
32.4,97.0,152.5,170.0,169.0,1.0
32.4,95.0,150.5,161.0,153.5,1.0
32.4,96.0,159.0,153.5,147.5,1.0
32.4,99.0,161.0,166.0,145.0,1.0
32.4,94.0,161.0,147.0,156.5,1.0
32.4,93.0,162.5,149.5,169.5,1.0
32.4,97.0,142.0,181.5,138.0,1.0
32.4,94.0,158.0,157.5,174.0,1.0
32.4,99.0,160.0,163.0,160.5,1.0
32.4,97.0,159.0,166.5,147.0,1.0
32.4,95.0,164.0,158.0,159.5,1.0
32.4,95.0,157.5,166.0,156.0,1.0
32.4,99.0,170.0,146.0,160.5,1.0
32.4,96.0,151.5,158.0,140.0,1.0
32.4,94.0,152.125,156.25,142.875,1.0
32.4,95.0,152.75,154.5,145.75,1.0
32.4,99.0,153.375,152.75,148.625,1.0
32.4,97.0,154.0,151.0,151.5,1.0
32.4,97.0,154.625,149.25,154.375,1.0
32.4,97.0,155.25,147.5,157.25,1.0
32.4,99.0,155.875,145.75,160.125,1.0
32.4,93.0,156.5,144.0,163.0,1.0
32.4,97.0,146.0,162.0,173.0,1.0
32.4,98.0,170.5,166.0,160.0,1.0
32.4,98.0,140.0,133.0,171.5,1.0
32.4,99.0,164.0,146.5,175.0,1.0
32.4,94.0,166.0,160.5,141.5,1.0
32.4,98.0,168.0,164.5,153.0,1.0
32.4,93.0,168.0,167.0,158.5,1.0
32.4,97.0,147.5,179.5,154.5,1.0
32.4,95.0,153.5,140.0,163.0,1.0
32.4,94.0,142.0,173.0,184.5,1.0
32.4,93.0,166.5,166.5,136.5,1.0
32.4,99.0,152.5,134.5,155.5,1.0
32.4,96.0,153.5,171.0,171.0,1.0
32.4,95.0,145.5,165.5,157.5,1.0
32.4,93.0,153.5,181.5,171.0,1.0
32.4,98.0,187.0,155.0,168.0,1.0
32.4,96.0,144.0,149.5,185.0,1.0
32.4,93.0,182.0,145.0,136.5,1.0
32.4,97.0,162.0,160.0,156.0,1.0
32.4,96.0,157.0,169.0,173.5,1.0
32.4,93.0,164.5,186.0,158.5,1.0
32.4,95.0,180.5,162.5,172.5,1.0
32.4,97.0,147.5,159.0,183.0,1.0
32.4,99.0,154.5,184.5,163.5,1.0
32.4,98.0,149.0,170.0,182.0,1.0
32.4,98.0,156.0,170.5,163.5,1.0
32.4,94.0,156.0,171.5,149.5,1.0
32.4,97.0,158.0,153.5,152.5,1.0
32.4,94.0,161.0,162.5,166.0,1.0
32.4,93.0,159.0,157.5,183.0,1.0
33.1,98.0,176.0,155.0,180.0,1.0
33.1,93.0,145.0,169.0,148.5,1.0
33.1,94.0,158.0,146.5,150.0,1.0
33.1,95.0,159.5,165.5,177.0,1.0
33.1,97.0,164.5,152.0,158.0,1.0
33.1,95.0,163.0,151.5,169.5,1.0
33.1,93.0,171.5,168.0,157.0,1.0
33.1,98.0,183.5,150.0,170.0,1.0
33.1,99.0,131.0,160.0,141.0,1.0
33.1,94.0,154.5,169.0,143.0,1.0
33.1,94.0,172.5,145.5,137.5,1.0
33.1,98.0,150.5,156.0,170.0,1.0
33.1,94.0,171.0,168.5,159.5,1.0
33.1,99.0,160.0,162.0,137.0,1.0
33.1,97.0,156.0,152.5,162.0,1.0
33.1,94.0,142.5,169.5,156.5,1.0
33.1,98.0,149.5,167.0,145.5,1.0
33.1,96.0,152.0625,168.0,150.25,1.0
33.1,99.0,154.625,169.0,155.0,1.0
33.1,93.0,157.1875,170.0,159.75,1.0
33.1,97.0,159.75,171.0,164.5,1.0
33.1,94.0,162.3125,172.0,169.25,1.0
33.1,98.0,164.875,173.0,174.0,1.0
33.1,96.0,167.4375,174.0,178.75,1.0
33.1,94.0,170.0,175.0,183.5,1.0
33.1,96.0,142.0,172.5,150.5,1.0
33.1,96.0,158.5,154.5,164.0,1.0
33.1,95.0,175.5,154.0,150.5,1.0
33.1,95.0,161.0,165.5,166.5,1.0
33.1,94.0,147.0,155.0,166.5,1.0
33.1,99.0,171.0,138.0,158.5,1.0
33.1,99.0,141.0,177.5,147.5,1.0
33.1,98.0,157.5,163.5,152.5,1.0
33.1,98.0,164.5,147.0,170.0,1.0
33.1,94.0,155.5,155.5,156.5,1.0
33.1,98.0,148.0,166.5,156.5,1.0
32.8,99.0,151.5,181.5,156.5,1.0
32.8,93.0,164.0,174.5,161.0,1.0
32.8,97.0,172.0,165.5,152.5,1.0
32.8,99.0,164.5,169.0,163.0,1.0
32.8,96.0,154.5,160.0,155.0,1.0
32.8,98.0,154.0,156.5,141.0,1.0
32.8,97.0,143.5,145.5,179.0,1.0
32.8,94.0,147.5,138.5,164.5,1.0
32.8,96.0,176.0,157.0,142.0,1.0
32.8,94.0,175.0,161.0,149.5,1.0
32.8,93.0,149.5,167.0,163.0,1.0
32.8,96.0,157.0,160.0,135.0,1.0
32.8,97.0,148.5,166.0,157.0,1.0
32.8,93.0,144.5,166.0,173.0,1.0
32.8,96.0,165.0,166.0,143.0,1.0
32.8,98.0,170.0,184.0,169.0,1.0
32.8,98.0,162.0,156.5,137.5,1.0
32.8,97.0,156.0,169.0,147.5,1.0
32.8,99.0,150.0,164.5,146.0,1.0
32.8,96.0,153.0,178.5,146.0,1.0
32.8,98.0,155.0,183.0,177.5,1.0
32.8,95.0,142.0,149.0,146.5,1.0
32.8,98.0,132.0,168.0,160.5,1.0
32.8,96.0,179.5,174.5,167.5,1.0
32.8,97.0,166.0,156.0,151.0,1.0
32.8,95.0,170.5,184.0,161.0,1.0
32.8,99.0,136.0,161.0,168.5,1.0
32.8,99.0,167.0,153.0,163.5,1.0
32.8,94.0,167.0,132.0,155.5,1.0
32.8,94.0,166.0,163.5,153.5,1.0
32.8,95.0,162.5,161.5,149.0,1.0
32.8,97.0,151.5,167.0,169.5,1.0
32.8,96.0,142.0,155.0,150.0,1.0
32.8,95.0,186.5,158.0,135.0,1.0
32.8,98.0,162.5,162.5,147.0,1.0
32.8,97.0,174.0,136.0,143.5,1.0
32.8,97.0,170.4375,137.6875,144.6875,1.0
32.8,98.0,166.875,139.375,145.875,1.0
32.8,94.0,163.3125,141.0625,147.0625,1.0
32.8,97.0,159.75,142.75,148.25,1.0
32.8,95.0,156.1875,144.4375,149.4375,1.0
32.8,99.0,152.625,146.125,150.625,1.0
32.8,98.0,149.0625,147.8125,151.8125,1.0
32.8,93.0,145.5,149.5,153.0,1.0
32.8,95.0,185.5,177.0,157.0,1.0
32.8,99.0,174.0,178.5,147.0,1.0
32.8,99.0,147.5,150.5,136.5,1.0
32.8,96.0,153.5,152.0,139.5,1.0
32.8,93.0,178.0,157.0,145.5,1.0
32.8,94.0,149.5,148.5,169.5,1.0
32.8,93.0,172.5,153.0,157.5,1.0
32.8,96.0,163.5,134.0,180.5,1.0
31.7,97.0,151.0,168.5,167.0,1.0
31.7,96.0,176.5,159.5,162.0,1.0
31.7,93.0,145.5,179.5,167.5,1.0
31.7,96.0,158.0,181.5,172.5,1.0
31.7,96.0,180.5,179.5,164.0,1.0
31.7,98.0,151.5,165.5,147.5,1.0
31.7,96.0,153.0,145.0,146.0,1.0
31.7,99.0,147.0,165.0,166.0,1.0
31.7,99.0,182.5,157.5,138.5,1.0
31.7,96.0,138.5,163.0,180.5,1.0
31.7,96.0,150.0,149.0,154.5,1.0
31.7,99.0,156.5,171.5,173.5,1.0
31.7,99.0,155.5,164.0,167.0,1.0
31.7,95.0,160.5,163.5,159.5,1.0
31.7,98.0,150.5,180.0,138.5,1.0
31.7,97.0,152.0,171.0,142.5,1.0
31.7,98.0,160.5,179.5,183.5,1.0
31.7,94.0,187.0,161.5,138.0,1.0
31.7,95.0,163.5,163.5,168.0,1.0
31.7,96.0,181.5,150.5,164.5,1.0
31.7,99.0,178.0,168.5,170.5,1.0
31.7,95.0,175.5,184.0,175.5,1.0
31.7,99.0,159.5,157.0,155.0,1.0
31.7,94.0,155.0,133.0,182.5,1.0
31.7,93.0,159.0,177.0,151.5,1.0
31.7,95.0,136.5,153.5,173.0,1.0
31.7,98.0,138.0,166.5,145.0,1.0
31.7,99.0,135.0,172.5,153.5,1.0
31.7,96.0,161.0,167.0,150.0,1.0
31.7,97.0,165.0,173.5,150.0,1.0
31.7,95.0,169.5,175.5,155.0,1.0
31.7,98.0,159.5,154.0,162.5,1.0
31.7,96.0,151.0,146.5,143.0,1.0
32.0,95.0,148.5,156.0,162.5,1.0
31.938666666666666,99.0,155.0,156.5,147.0,1.0
31.877333333333333,96.0,139.5,177.5,155.0,1.0
31.816,99.0,176.0,156.5,162.5,1.0
31.754666666666665,93.0,175.0,157.5,163.5,1.0
31.69333333333333,93.0,160.5,162.5,161.5,1.0
31.632,95.0,162.375,164.0625,161.4375,1.0
31.570666666666668,94.0,164.25,165.625,161.375,1.0
31.509333333333334,94.0,166.125,167.1875,161.3125,1.0
31.448,99.0,168.0,168.75,161.25,1.0
31.386666666666667,97.0,169.875,170.3125,161.1875,1.0
31.325333333333333,98.0,171.75,171.875,161.125,1.0
31.264,93.0,173.625,173.4375,161.0625,1.0
31.202666666666666,94.0,175.5,175.0,161.0,1.0
31.141333333333332,96.0,159.0,164.5,172.0,1.0
31.08,95.0,157.5,145.5,159.5,1.0
31.018666666666668,99.0,170.5,144.5,171.5,1.0
30.957333333333334,94.0,159.5,173.5,161.5,1.0
30.896,97.0,164.5,144.0,169.0,1.0
30.834666666666667,93.0,170.0,143.0,153.0,1.0
30.773333333333333,98.0,160.5,140.5,142.5,1.0
30.712,97.0,152.0,176.0,175.0,1.0
30.650666666666666,95.0,147.5,149.0,166.5,1.0
30.589333333333332,95.0,167.0,147.5,136.5,1.0
30.528,94.0,165.5,165.0,160.5,1.0
30.466666666666665,95.0,166.0,148.0,140.0,1.0
30.40533333333333,98.0,163.5,169.5,165.5,1.0
30.344,95.0,149.0,144.5,135.0,1.0
30.282666666666668,96.0,180.0,154.0,160.0,1.0
30.221333333333334,99.0,151.0,170.0,174.5,1.0
30.16,98.0,145.5,171.5,168.0,1.0
30.098666666666666,95.0,172.0,145.5,155.5,1.0
30.037333333333333,95.0,169.5,172.0,180.0,1.0
29.976,93.0,149.5,139.0,168.0,1.0
29.914666666666665,96.0,141.0,170.0,164.0,1.0
29.85333333333333,95.0,154.5,161.0,150.0,1.0
29.791999999999998,97.0,145.0,166.0,140.5,1.0
29.730666666666664,97.0,166.0,167.0,150.0,1.0
29.669333333333334,97.0,172.5,162.5,149.0,1.0
29.608,98.0,165.5,160.0,157.5,1.0
29.546666666666667,98.02777777777777,153.5,162.5,176.5,1.0
29.485333333333333,98.05555555555556,160.5,148.5,181.0,1.0
29.424,98.08333333333333,172.5,135.0,162.5,1.0
29.362666666666666,98.11111111111111,162.5,167.0,166.0,1.0
29.301333333333332,98.13888888888889,168.0,146.0,146.5,1.0
29.24,98.16666666666667,160.0,151.0,167.5,1.0
29.178666666666665,98.19444444444444,155.0,138.0,177.0,1.0
29.11733333333333,98.22222222222223,148.0,176.0,178.0,1.0
29.055999999999997,98.25,170.5,144.5,160.5,1.0
28.994666666666667,98.27777777777777,157.0,160.5,157.0,1.0
28.933333333333334,98.30555555555556,163.0,176.0,171.0,1.0
28.872,98.33333333333333,175.0,150.5,155.0,1.0
28.810666666666666,98.36111111111111,164.0,156.0,168.5,1.0
28.749333333333333,98.38888888888889,161.5,172.0,160.5,1.0
28.688,98.41666666666667,171.0,149.0,164.5,1.0
28.626666666666665,98.44444444444444,135.0,140.0,143.0,1.0
28.56533333333333,98.47222222222223,159.5,170.0,157.0,1.0
28.503999999999998,98.5,146.5,149.5,170.5,1.0
28.442666666666668,98.52777777777777,151.5,167.0,164.5,1.0
28.38133333333333,98.55555555555556,163.0,173.5,142.0,1.0
28.32,98.58333333333333,176.5,179.0,171.0,1.0
28.258666666666667,98.61111111111111,174.75,176.0625,171.25,1.0
28.197333333333333,98.63888888888889,173.0,173.125,171.5,1.0
28.136,98.66666666666667,171.25,170.1875,171.75,1.0
28.074666666666666,98.69444444444444,169.5,167.25,172.0,1.0
28.013333333333332,98.72222222222223,167.75,164.3125,172.25,1.0
27.951999999999998,98.75,166.0,161.375,172.5,1.0
27.890666666666664,98.77777777777777,164.25,158.4375,172.75,1.0
27.82933333333333,98.80555555555556,162.5,155.5,173.0,1.0
27.768,98.83333333333333,153.5,175.0,138.5,1.0
27.706666666666663,98.86111111111111,169.0,167.0,169.0,1.0
27.645333333333333,98.88888888888889,162.5,172.0,135.0,1.0
27.584,98.91666666666667,147.0,176.5,158.5,1.0
27.522666666666666,98.94444444444444,172.5,165.5,156.0,1.0
27.461333333333332,98.97222222222223,143.0,160.0,148.5,0.0
27.4,99.0,140.5,193.0,193.0,1.0
27.4,93.0,132.0,158.5,150.5,1.0
27.4,97.0,141.0,152.5,141.0,1.0
27.4,98.0,181.5,152.5,183.0,1.0
27.4,95.0,142.0,173.5,184.0,1.0
27.4,95.0,149.0,172.0,156.0,1.0
27.4,97.0,163.5,194.5,186.5,1.0
27.4,96.0,176.0,169.0,156.5,1.0
27.4,96.0,157.0,168.0,175.5,1.0
27.4,96.0,154.0,166.0,178.5,1.0
27.4,99.0,158.0,190.0,176.0,1.0
27.4,96.0,139.5,177.0,193.0,1.0
27.4,95.0,168.5,158.5,154.5,1.0
27.4,98.0,140.5,162.5,153.5,1.0
27.4,99.0,145.5,156.0,161.5,1.0
27.4,98.0,161.5,182.0,166.0,1.0
27.4,96.0,156.0,169.0,164.5,1.0
27.4,94.0,155.5,147.5,171.0,1.0
27.4,97.0,156.5,200.5,161.0,1.0
27.4,94.0,169.0,168.0,185.0,1.0
27.4,93.0,155.5,163.0,168.0,1.0
27.4,96.0,147.5,148.0,166.5,1.0
27.4,94.0,156.5,175.0,159.0,1.0
27.4,95.0,150.5,191.5,154.5,1.0
27.4,96.0,152.0,155.5,178.0,1.0
27.4,95.0,171.5,144.5,157.5,1.0
27.4,99.0,164.0,174.0,168.0,1.0
27.4,98.0,176.0,149.0,175.0,1.0
27.4,98.0,155.0,188.0,170.0,1.0
27.4,93.0,171.5,143.5,186.5,1.0
27.4,98.0,155.5,167.5,177.5,1.0
27.4,94.0,155.0,160.0,154.5,1.0
27.4,97.0,155.0,180.5,164.0,1.0
27.4,95.0,171.0,157.5,175.0,1.0
27.4,98.0,152.5,172.5,169.5,1.0
27.4,94.0,141.0,180.5,165.5,1.0
27.4,94.0,156.0,169.5,179.5,1.0
27.4,96.0,179.0,172.0,164.5,1.0
27.4,98.0,145.5,159.0,151.5,1.0
27.4,98.0,156.0,158.5,158.5,1.0
27.4,95.0,134.0,169.0,163.5,1.0
27.4,95.0,169.5,172.0,162.5,1.0
27.4,95.0,148.5,169.0,176.0,1.0
27.4,98.0,154.5,177.5,161.5,1.0
27.4,98.0,139.5,174.5,176.0,1.0
27.4,96.0,146.0,181.5,166.0,1.0
27.4,93.0,136.5,173.5,184.5,1.0
27.4,96.0,178.0,164.0,151.0,1.0
27.4,94.0,194.0,162.5,192.5,1.0
27.4,99.0,179.0,161.5,163.5,1.0
27.4,98.0,184.0,174.0,149.0,1.0
27.4,98.0,146.0,174.5,171.5,1.0
27.4,98.0,199.0,162.0,194.5,1.0
27.4,99.0,141.0,194.0,166.0,1.0
27.4,94.0,143.0,170.5,192.0,0.0
27.4,98.0,160.0,174.5,179.0,0.0
27.4,93.0,148.0,171.0,176.5,0.0
27.4,94.0,148.5,188.5,187.0,0.0
27.4,98.0,154.0,169.5,174.0,0.0
27.4,98.0,162.5,175.0,184.5,0.0
27.4,99.0,160.0,171.0,181.0,0.0
27.4,97.0,160.0,169.0,169.5,0.0
27.4,94.0,170.0,161.0,165.0,0.0
27.4,94.0,158.0,164.0,182.0,0.0
27.4,98.0,153.5,169.0,164.0,0.0
27.4,99.0,164.0,192.0,157.0,0.0
27.4,93.0,158.5,153.5,148.5,0.0
27.4,97.0,136.0,190.0,161.5,0.0
27.4,94.0,156.0,163.0,173.5,0.0
27.4,93.0,185.0,175.0,161.5,0.0
27.4,95.0,155.0,174.0,176.0,0.0
27.4,97.0,163.0,164.5,186.5,0.0
27.4,97.0,157.5,170.0,160.5,0.0
27.4,97.0,171.0,178.0,167.5,0.0
27.4,99.0,162.0,177.0,173.5,0.0
27.4,93.0,159.5,156.5,186.0,0.0
27.4,94.0,160.0,166.5,159.5,0.0
27.4,95.0,159.0,186.0,180.5,0.0
27.4,98.0,162.0,170.0,160.0,0.0
27.4,97.0,145.0,160.5,189.0,0.0
27.4,93.0,155.5,172.5,188.0,0.0
27.4,99.0,178.0,181.0,163.5,0.0
27.4,97.0,133.0,188.5,188.0,0.0
27.4,94.0,163.5,147.0,171.5,0.0
27.4,94.0,150.5,160.5,165.5,0.0
27.4,93.0,155.0,190.0,162.5,0.0
27.4,99.0,143.0,172.5,157.0,0.0
27.4,98.0,155.5,170.0,167.0,0.0
27.4,99.0,150.0,177.0,182.0,0.0
27.4,95.0,156.5,155.0,168.0,0.0
27.4,93.0,147.0,181.0,171.0,0.0
27.4,93.0,170.0,167.0,158.5,0.0
27.4,96.0,175.0,161.5,162.5,0.0
27.4,96.0,155.0,184.5,164.5,0.0
27.4,94.0,163.5,170.0,164.0,0.0
27.4,96.0,146.0,168.0,163.0,0.0
27.4,98.0,166.0,167.0,153.5,0.0
27.4,96.0,161.5,182.0,177.0,1.0
27.4,95.0,137.5,151.5,187.5,1.0
27.4,94.0,152.0,198.0,164.5,1.0
27.4,96.0,146.0,173.5,189.0,1.0
27.4,96.0,146.0,150.0,152.0,1.0
27.4,96.0,146.0,167.5,170.0,1.0
28.1,94.0,146.0,167.0,150.0,1.0
28.1,95.0,146.0,177.5,191.0,1.0
28.1,94.0,146.0,173.5,190.0,1.0
28.1,99.0,146.0,150.0,199.0,1.0
28.1,94.0,146.0,183.5,168.0,1.0
28.1,93.0,146.0,150.5,165.0,1.0
28.1,97.0,146.0,186.0,176.0,1.0
28.1,98.0,146.0,185.5,167.5,1.0
28.1,93.0,146.0,171.0,163.5,1.0
28.1,95.0,146.0,183.5,144.0,1.0
28.1,98.0,146.0,187.0,183.0,1.0
28.1,94.0,146.0,143.5,174.5,1.0
28.1,96.0,146.0,151.5,170.0,1.0
28.1,93.0,146.0,183.0,148.5,1.0
28.1,98.0,146.0,151.0,178.0,1.0
28.1,95.0,146.0,170.5,156.5,1.0
28.1,93.0,146.0,192.0,172.5,1.0
28.1,95.0,146.0,177.5,170.0,1.0
28.1,96.0,146.0,167.5,173.0,1.0
28.1,94.0,146.0,159.5,163.5,1.0
28.1,94.0,146.0,168.5,168.0,1.0
30.1,95.0,146.0,177.0,184.0,1.0
30.1,93.0,146.0,176.0,171.0,1.0
30.1,95.0,146.0,155.5,155.5,1.0
30.1,94.0,146.0,164.5,170.5,1.0
30.1,97.0,146.0,144.5,165.5,1.0
30.1,98.0,146.0,172.0,160.5,1.0
30.1,96.0,146.0,182.5,176.0,1.0
30.1,99.0,146.0,171.0,180.5,1.0
30.1,99.0,146.0,176.5,182.0,1.0
30.1,95.0,146.0,164.5,170.5,1.0
30.1,95.0,146.0,168.0,169.5,1.0
30.1,95.0,146.0,151.5,146.0,1.0
30.1,93.0,146.0,172.5,190.5,1.0
30.1,95.0,146.0,161.5,153.5,1.0
30.1,98.0,146.0,187.5,170.5,1.0
30.1,96.0,146.0,197.0,157.5,1.0
30.1,93.0,146.0,178.5,152.5,1.0
30.1,93.0,146.0,173.0,172.5,1.0
30.1,93.0,146.0,157.0,158.5,1.0
30.1,96.0,146.0,160.0,196.0,1.0
30.1,97.0,146.0,191.5,175.5,1.0
30.1,97.0,146.0,179.0,156.0,1.0
30.1,96.0,146.0,165.0,167.5,1.0
30.1,96.0,146.0,170.5,182.0,1.0
30.1,99.0,146.0,186.5,177.0,1.0
34.6,97.0,146.0,159.0,146.0,1.0
34.6,93.0,146.0,175.5,181.0,1.0
34.6,96.0,146.0,184.0,158.5,1.0
34.6,99.0,146.0,168.5,172.5,1.0
34.6,99.0,146.0,181.0,171.0,1.0
34.6,97.0,146.0,172.5,172.5,1.0
34.6,95.0,146.0,166.0,192.5,1.0
34.6,97.0,146.0,180.0,164.0,1.0
34.6,96.0,146.0,151.0,191.5,1.0
34.6,94.0,146.0,177.5,162.5,1.0
34.6,98.0,146.0,145.5,159.5,1.0
34.6,93.0,146.0,165.5,196.0,1.0
34.6,97.0,146.0,150.5,190.5,1.0
34.6,93.0,146.0,163.0,145.5,1.0
34.6,97.0,146.0,174.0,149.0,1.0
34.6,94.0,146.0,169.0,145.5,1.0
34.6,97.0,146.0,192.5,170.5,1.0
34.6,97.0,146.0,146.0,172.0,1.0
34.6,93.0,161.0,176.5,184.0,1.0
34.6,96.0,155.5,176.0,177.5,1.0
34.6,94.0,160.5,195.0,188.5,1.0
34.6,93.0,167.0,175.5,191.5,1.0
34.6,95.0,154.0,177.5,185.0,1.0
34.6,97.0,142.0,156.0,189.5,1.0
34.6,98.0,175.5,164.5,162.5,1.0
34.6,93.0,173.5,163.0,170.5,1.0
34.6,96.0,158.0,150.0,185.0,1.0
34.6,99.0,150.0,179.5,172.0,1.0
34.6,96.0,147.0,178.0,159.5,1.0
34.6,94.0,172.0,163.5,195.0,1.0
34.6,96.0,169.0,150.5,184.5,1.0
34.6,99.0,146.0,148.5,147.5,1.0
32.1,96.0,172.0,158.5,181.0,1.0
32.1,98.0,170.5,152.5,166.0,1.0
32.1,93.0,167.0,176.0,161.5,1.0
32.1,96.0,132.5,169.5,179.5,1.0
32.1,98.0,135.5,163.5,157.0,1.0
32.1,99.0,155.5,179.0,146.5,1.0
32.1,97.0,139.0,189.5,175.5,1.0
32.1,93.0,169.5,172.0,169.0,1.0
32.1,93.0,176.0,146.0,167.0,1.0
32.1,94.0,145.0,167.0,184.5,1.0
32.1,95.0,170.0,186.5,164.5,1.0
32.1,95.0,156.0,165.0,165.5,1.0
32.1,97.0,162.5,165.5,176.0,1.0
32.1,97.0,169.5,171.0,179.5,1.0
32.1,94.0,157.0,157.5,155.5,1.0
32.1,98.0,166.5,169.5,169.0,1.0
32.1,94.0,170.0,180.5,150.5,1.0
32.1,95.0,150.0,184.0,172.0,1.0
32.1,99.0,145.5,175.5,169.5,1.0
32.1,99.0,138.0,176.5,160.5,1.0
32.1,97.0,159.5,176.5,154.0,1.0
32.1,93.0,144.5,177.0,191.0,1.0
32.1,99.0,147.0,151.5,173.0,1.0
32.1,96.0,174.5,172.5,168.0,1.0
32.1,96.0,164.5,147.0,170.5,1.0
32.1,99.0,185.0,188.5,148.5,1.0
32.1,95.0,140.0,180.0,171.0,1.0
31.7,98.0,180.0,162.0,167.0,1.0
31.7,95.0,151.0,179.0,159.5,1.0
31.7,97.0,161.0,154.5,176.0,1.0
31.7,99.0,157.5,152.5,152.5,1.0
31.7,93.0,164.5,148.5,168.5,1.0
31.7,98.0,149.5,141.0,184.0,1.0
31.7,93.0,149.5,179.0,164.0,1.0
31.7,94.0,149.5,170.5,159.0,1.0
31.7,93.0,149.5,172.0,176.0,1.0
31.7,98.0,149.5,172.0,180.0,1.0
31.7,97.0,161.0,186.5,162.5,1.0
31.7,98.0,168.25,187.0,161.5,1.0
31.7,94.0,175.5,169.0,149.0,1.0
31.7,99.0,133.0,162.0,144.0,1.0
31.7,97.0,160.0,144.5,158.0,1.0
31.7,95.0,145.0,179.5,176.5,1.0
31.7,96.0,160.0,178.0,180.0,1.0
31.7,95.0,184.0,181.0,161.0,1.0
31.7,96.0,175.5,173.5,187.0,1.0
31.7,93.0,138.5,168.0,171.0,1.0
31.7,96.0,159.0,186.5,174.0,1.0
31.7,94.0,156.5,161.5,170.0,1.0
31.7,97.0,145.5,168.5,185.0,1.0
31.7,94.0,173.0,180.5,154.0,1.0
31.7,94.0,172.5,169.0,184.0,1.0
31.7,99.0,173.0,175.5,169.0,1.0
31.7,99.0,179.0,175.0,161.5,1.0
31.7,94.0,151.5,175.0,169.5,1.0
31.7,99.0,136.0,164.5,168.0,1.0
31.7,93.0,145.0,183.5,155.0,1.0
31.7,98.0,173.0,180.0,191.0,1.0
31.7,96.0,151.0,179.0,151.0,1.0
31.7,94.0,157.0,193.5,144.0,1.0
31.7,93.0,170.0,179.5,198.5,1.0
31.7,95.0,145.5,190.5,164.5,1.0
31.7,96.0,134.0,154.5,176.0,1.0
31.7,94.0,143.5,150.5,174.5,1.0
31.7,96.0,142.5,190.0,178.0,1.0
32.1,95.0,152.0,192.5,184.5,1.0
32.1,99.0,154.0,171.5,171.0,1.0
32.1,95.0,158.5,172.5,163.0,1.0
32.1,94.0,176.0,159.0,166.5,1.0
